ストリートファイター
地獄車(命中), 1;Swing.wav;1;Swing.wav;1;Swing.wav;Shock(Low).wav
ホームランヒーロー(命中), Shock(Low).wav;4;Sword.wav
レイジングバッファロー, Stairs.wav
Ｇ・スラムクラッシャー, Swing.wav
Ｇ・スラムクラッシャー(命中), Sword.wav;5;Sword.wav;5;Sword.wav;5;Sword.wav
ホームランキング, Cannon.wav
ホームランキング(命中), Shock(Low).wav;4;Sword.wav;6;Flair.wav
ＫＮＩＦＥナイトメア, Swing.wav
ＫＮＩＦＥナイトメア(命中), Stab.wav
ＤＡＲＫワイヤー, Bow.wav
ＤＡＲＫワイヤー(命中), BreakOff.wav
ＥＸ－プロシブ, Swing.wav
ＥＸ－プロシブ(命中), Explode.wav
ＫＩＬＬブレード(命中), Slash.wav
ＥＸ－プロミネンス, Swing.wav
ＥＸ－プロミネンス(命中), 2;Explode.wav;5;Explode.wav
ＫＩＬＬトランプ(命中), 1;Slash.wav;1;Slash.wav;1;Slash.wav;1;Slash.wav;Slash.wav
ＤＡＲＫシャックル(命中), 2;Slash.wav;2;Slash.wav;2;Slash.wav;2;Slash.wav;2;Slash.wav;2;Stab.wav;8;Swing.wav;3;Shock(Low).wav
ＤＥＡＴＨトラップ(命中), Bow.wav;7;Flair.wav;8;Explode(Far).wav
ヴォルティングキック(命中), BreakOff.wav;4;Combo.wav
ソウルフォース, Whiz.wav
ソウルフォース(命中), FightHit(4).wav
ジャスティスフィスト, Bazooka.wav
ジャスティスフィスト(命中), Shock(Low).wav
ライジングドラゴン(命中), FightHit(1).wav
ファイヤーフォース, Whiz.wav
ファイヤーフォース(命中), Fire.wav
トリプルブレイク(命中), Punch(3).wav
ラッシングアサルト(命中), Combo.wav
ラッシングレイド(命中), Shock(Low).wav;3;Shock(Low).wav;3;Combo.wav
シュートアッパー, Swing(2).wav
シュートアッパー(命中), Punch(2).wav
シュートキック(命中), Combo.wav
スライディングアロー(命中), FightHit(1).wav;5;Shock(Low).wav
ライトニングニー, Swing(2).wav
ライトニングニー(命中), FightHit(2).wav
スピンサイドシュート(命中), 4;Combo.wav;3;Swing.wav;FightHit(1).wav;BreakOff.wav;Shock(Low).wav
ミラージュコンボキック(命中), 2;Combo.wav;2;Combo.wav;2;Punch(4).wav
フェアリーギフト, Stairs.wav;8;Swing(2).wav;4;Shock(Low).wav
フェアリーギフト(命中), Combo.wav;3;Combo.wav;3;Combo.wav;3;Combo.wav;3;Shock(Low).wav
阻止(大覚), FightHit(2).wav
反射(ダランキャッチ), 1;Swing.wav;3;Shock(Low).wav
ラリアット, Saber.wav
ラリアット(命中), Shock(Low).wav
ラリアット(命中), BreakOff.wav
ラリアット(命中), BreakOff.wav;2;BreakOff.wav
ダランキャッチ(命中), 1;Swing.wav;7;FallDown.wav
ガンジスＤＤＴ(命中), 1;Swing.wav;3;Shock(Low).wav
インドラ橋(命中), 1;Swing.wav;6;Shock(Low).wav;6;FallDown.wav
プラフマボム(命中), 1;Swing.wav;1;Swing.wav;1;Swing.wav;1;Swing.wav;Shock(Low).wav
インドラ～橋(命中), 1;Swing.wav;6;Shock(Low).wav;9;FallDown.wav
黄昏ラリアット(命中), BreakOff.wav;4;BreakOff.wav;3;BreakOff.wav;4;BreakOff.wav;3;BreakOff.wav
超絶鬼神ボム, -
ギャンブル・オブ・ダラン, -
神気発動, Bazooka.wav
神気発動(命中), Shock(Low).wav
魍魎過旋, 1;Swing.wav;1;Swing.wav;Swing.wav
魍魎過旋(命中), 1;Punch.wav;1;Punch.wav;Punch.wav
魔龍裂光, Bazooka.wav
魔龍裂光(命中), FightHit(1).wav
神鬼発動, Whiz.wav
神鬼発動(命中), Explode.wav;1;Explode.wav;1;Explode.wav;1;Explode.wav;1;Explode.wav
豺狼兇手, Punch(2).wav
豺狼兇手(命中), Combo.wav
神鬼発動改, Bazooka.wav
神鬼発動改(命中), 2;Explode.wav;2;Explode.wav;2;Explode.wav;2;Explode.wav;2;Explode.wav
雅竜滅蹴, 1;Punch.wav;1;Punch.wav;1;Punch.wav;Combo.wav
雅竜滅蹴(命中), 2;FightHit(1).wav;5;Combo.wav
凶邪連舞(命中), 1;Combo.wav;9;Thunder.wav
瘴鬼発動(準備), Charge.wav
瘴鬼発動, MicroMissile.wav
瘴鬼発動(命中), Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav
魔気発動, Charge(high).wav
斬鬼(命中), Shock(Low).wav;7;Shock(Low).wav
狂蛇(命中), Punch(3).wav
蛇斬, Whiz.wav
蛇斬(命中), Jet.wav;7;Stab.wav
襲牙(命中), 2;Stab.wav;2;Stab.wav;2;Stab.wav
轟牙(命中), Combo.wav
鬼斬(命中), Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav
蒼魂弾, AntiShipMissile.wav;3;AntiShipMissile.wav;4;AntiShipMissile.wav
蒼魂弾(命中), Fire.wav;3;Fire.wav;3;Fire.wav;3;Explode.wav
鬼燕舞, 1;Swing.wav;1;Swing.wav;1;Swing.wav;1;Swing.wav;1;Swing.wav
鬼燕舞(命中), 1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav
鬼燕翔, 2;Swing.wav;2;Swing.wav;2;Swing.wav;2;Swing.wav;2;Swing.wav
鬼燕翔(命中), 2;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav
凶刃旋襲(命中), 1;Sword.wav;3;Slash(3).wav;2;Slash.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;4;Slash.wav
β飛燕蹴(命中), Punch.wav
βシュートアッパー, Swing(2).wav
βシュートアッパー(命中), Punch(2).wav
β竜巻旋風脚, 1;Swing.wav;1;Swing.wav;Swing.wav
β竜巻旋風脚(命中), 1;Punch.wav;1;Punch.wav;Punch.wav
βジャスティスフィスト, Bazooka.wav
βジャスティスフィスト(命中), Shock(Low).wav
βプリム・キック, Swing.wav
βプリム・キック(命中), Punch(3).wav
βＫＩＬＬトランプ(命中), 1;Slash.wav;1;Slash.wav;1;Slash.wav;1;Slash.wav;Slash.wav
β真空竜巻旋風脚, 1;Swing.wav;1;Swing.wav;1;Swing.wav;1;Swing.wav;Storm.wav
β真空竜巻旋風脚(命中), Combo.wav
β雅竜滅蹴, 1;Punch.wav;1;Punch.wav;1;Punch.wav;Combo.wav
β雅竜滅蹴(命中), 2;FightHit(1).wav;5;Combo.wav
β鬼燕翔, 2;Swing.wav;2;Swing.wav;2;Swing.wav;2;Swing.wav;2;Swing.wav
β鬼燕翔(命中), 2;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav
γスカロクラッシャー, Saber.wav
γスカロクラッシャー(命中), BreakOff.wav
γヘッドプレス(命中), Punch.wav
γスライディングアロー(命中), FightHit(1).wav;5;Shock(Low).wav
γ百裂脚(命中), Combo.wav
γファイナルパンチ, Cannon.wav
γファイナルパンチ(命中), Shock(Low).wav
γファイナルパンチ(命中), Crash.wav
γサマーソルトキック(命中), Slash.wav
γ轟牙(命中), Combo.wav
γレスアル・カーナ, Swing(2).wav
γレスアル・カーナ(命中), FightHit(4).wav;4;FightHit(4).wav;4;FightHit(4).wav;4;BreakOff.wav
γニープレスナイトメア(命中), 1;Punch.wav;4;Punch.wav;1;Punch.wav;4;Punch.wav;Punch(3).wav
γＷサマーソルトキック(命中), 4;Slash.wav;Slash.wav
反射(白刃転刃), Sword.wav;4;Slash(3).wav
鎌鼬, Swing.wav
鎌鼬(命中), Slash(3).wav
朧月(命中), 1;FightHit(2).wav;2;Slash.wav
飛旋斬, 1;Swing(2).wav;2;Swing(2).wav;2;Swing(2).wav
飛旋斬(命中), 1;Stab.wav;2;Stab.wav;2;Stab.wav
雷斬翔(命中), 1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav
烈震鎌鼬, Swing.wav
烈震鎌鼬(命中), 1;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav;4;Slash.wav
旋陽炎・極, 1;Swing(2).wav;1;Swing(2).wav;1;Swing(2).wav
旋陽炎・極(命中), 1;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav;2;Stab.wav
大蛇封刃, Glass.wav
大蛇封刃(命中), 1;Sword.wav;3;Slash(3).wav;1;FightHit(2).wav;2;Slash.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;1;Stab.wav;4;Slash.wav
ハーフムーンキック, Swing(2).wav
ハーフムーンキック(命中), FightHit(1).wav
ゲイルハンマーパンチ(命中), 1;Punch(2).wav
プリゾナーシザース, Swing(2).wav
プリゾナーシザース(命中), FightHit(3).wav
バミューダシンフォニー(命中), 1;Swing.wav;7;FallDown.wav
ヘルファイア, Gun.wav
シャロンスペシャル(命中), 2;Swing.wav;2;FightHit(1).wav;7;Punch(3).wav;Punch(3).wav
シャトルコンビネーション(命中), 2;Punch(2).wav;5;FightHit(1).wav;4;Punch(3).wav;2;Swing.wav;2;Shock(Low).wav
アサルトライフル, Rifle.wav
デスファイト(命中), BreakOff.wav
デスファイト(命中), Combo.wav
デスファイト(命中), Shock(Low).wav
デスファイト(命中), Explode.wav
デスファイト(命中), FightHit(1).wav
デスブレイク(命中), Explode.wav
デスクラッシャー(命中), Combo.wav
デスソードキック(命中), Punch.wav
デスサマー(命中), Slash.wav
デスプレス(命中), Punch.wav
スーパーデスクラッシャー(命中), 1;Combo.wav;3;Combo.wav;3;Combo.wav
デスガバメント, Shock(Low).wav
デスガバメント(命中), MultipleRocketLauncher(Light).wav
デスエナジー, Charge(high).wav
デスエナジー(命中), Explode.wav
デスドリーム(命中), FightHit(4).wav;2;FightHit(2).wav;2;FightHit(3).wav;5;FightHit(4).wav;2;FightHit(2).wav;2;FightHit(1).wav;6;Punch.wav;2;Punch.wav;2;Punch.wav
デスドリーム(命中), Slash(2).wav;2;Slash(4).wav;2;Slash.wav;5;Slash(2).wav;2;Slash(4).wav;2;Stab.wav;5;Slash(3).wav
デスドリーム(とどめ), Explode(Long).wav
スーパーデスエナジー, Swing.wav
スーパーデスエナジー(命中), 1;Charge.wav;4;Charge.wav;4;Charge(High).wav;8;Explode.wav;3;Explode.wav;3;Explode(Long).wav;5;Explode(Nuclear).wav
反射(月鏡牡丹), Sword.wav;4;FightHit(1).wav
天昇棍(命中), Punch.wav
三連棍(命中), Punch(3).wav
霞颪(命中), Punch(3).wav
十六夜烈棍(命中), Punch(3).wav;Combo.wav
弥生投棍技(命中), Combo.wav
待宵天泣激(命中), 1;Jet.wav;7;FightHit(4).wav;3;Explode(Far).wav
反射(エミュレーター), BeamCoat.wav;5;Beam.wav
オルタナティブキャッチ(命中), FightHit(1).wav
ジャクソンキック, Swing(2).wav
ジャクソンキック(命中), FightHit(4).wav
ハミングラッシュ(命中), Punch(2).wav
アップロード, Bazooka.wav
アップロード(命中), Shock(Low).wav
ダウンロード, AntiAirMissile.wav
ダウンロード(命中), Shock(Low).wav
グレイトキャンサー(準備), Reload(5).wav
グレイトキャンサー, Swing.wav
グレイトキャンサー(命中), Combo.wav;6;Thunder.wav
ファイブスターレイド(命中), Punch(4).wav
ファイナルキャンサー(準備), Charge.wav;4;Reload(5).wav
ファイナルキャンサー, Swing.wav;1;MultipleRocketLauncher.wav
ファイナルキャンサー(命中), Combo.wav;4;Combo.wav;5;Thunder.wav;3;Thunder.wav;4;Explode(Nuclear).wav
エトナの怒り(命中), BreakOff.wav
ヴルカヌス, AntiAirMissile.wav
ヴルカヌス(命中), Explode(Small).wav
ヴェズヴィオーの怒り(命中), Punch.wav;4;BreakOff.wav;3;Shock(Low).wav
ピサの斜塔, Swing(2).wav;4;Explode(Small).wav
ピサの斜塔(命中), Combo.wav;7;Explode.wav
アッチェレランド(命中), Combo.wav;6;Combo.wav;4;Explode(Small).wav
ため息の橋, -
四景, -
破岩掌, Cannon.wav
破岩掌(命中), Shock(Low).wav
迎風弾塵双掌(命中), Shock(Low).wav;3;Shock(Low).wav;3;Shock(Low).wav
マッシブミサイル, MicroMissile.wav
マッシブミサイル(命中), Explode.wav;3;Explode.wav;3;Explode.wav;3;Explode.wav;3;Explode.wav
荒行事(命中), 1;BreakOff.wav;7;Shock(Low).wav
昇嵐, Shock(Low).wav
昇嵐(命中), Explode.wav
ギガグラジエイター, Stairs(Run).wav
ギガグラジエイター(命中), 4;Whiz.wav;6;Explode.wav
ギャラクシー(命中), Shock(Low).wav;3;Shock(Low).wav;3;Combo.wav


隆(ＳＴＦ)
真空波動拳, Whiz.wav
真空波動拳(命中), 2;Explode.wav;2;Explode.wav;2;Explode.wav;2;Explode.wav;2;Explode.wav

殺意の波動に目覚めたリュウ
瞬獄殺(命中), 1;White.bmp 480 480;15;Combo.wav;Clear;Thunder.wav

春日野さくら
真空波動拳, Whiz.wav
真空波動拳(命中), Explode.wav
